tconst	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes
tt0430916	Beautiful Losers	Beautiful Losers	2008	90	Documentary,Music	7.0	1399
tt0430919	Unhitched	The Best Man	2005	96	Comedy,Romance	6.0	3822
tt0430922	Role Models	Role Models	2008	99	Comedy	6.8	234393
tt0431021	The Possession	The Possession	2012	92	Horror,Mystery,Thriller	5.9	61249
tt0431197	The Kingdom	The Kingdom	2007	110	Action,Drama,Thriller	7.0	127307
tt0431213	Lassie	Lassie	2005	100	Adventure,Comedy,Drama	6.7	4528
tt0431259	Angel's Fall	Melegin Düsüsü	2004	98	Drama	5.9	1007
tt0431265	Metamorphosis	Metamorphosis	2007	98	Fantasy,Horror,Thriller	3.6	1339
tt0431308	P.S. I Love You	P.S. I Love You	2007	126	Comedy,Drama,Romance	7.0	213094
tt0431417	One Step Behind	Steget efter	2005	101	Crime,Mystery,Thriller	6.0	1120
tt0431418	Stinger	Stinger	2005	97	Action,Adventure,Comedy	2.7	1453
tt0431619	Arya	Arya	2004	151	Action,Drama,Romance	7.8	6993
tt0431641	Azumi 2: Death or Love	Azumi 2: Death or Love	2005	108	Action	6.2	5620
tt0431975	To Paint or Make Love	Peindre ou faire l'amour	2005	100	Drama	6.1	1406
tt0431979	Le petit lieutenant	Le petit lieutenant	2005	110	Crime,Drama	6.9	2578
tt0432021	Resident Evil: Extinction	Resident Evil: Extinction	2007	94	Action,Horror,Sci-Fi	6.2	198879
tt0432044	Sandor slash Ida	Sandor slash Ida	2005	93	Comedy,Drama,Romance	5.2	1723
tt0432047	Sarkar	Sarkar	2005	124	Action,Crime,Drama	7.6	16995
tt0432090	Bunny	Bunny	2005	139	Action,Drama	5.7	1437
tt0432260	Brothers of the Head	Brothers of the Head	2005	93	Drama,Music	6.2	1837
tt0432264	Introducing the Dwights	Clubland	2007	105	Comedy,Drama	6.4	1942
tt0432267	The Cutter	The Cutter	2005	97	Action,Crime,Drama	4.8	2288
tt0432283	Fantastic Mr. Fox	Fantastic Mr. Fox	2009	87	Adventure,Animation,Comedy	7.9	239725
tt0432289	First Snow	First Snow	2006	101	Drama,Thriller	6.2	8323
tt0432291	The Fog	The Fog	2005	100	Horror,Mystery	3.7	38006
tt0432314	Leningrad	Leningrad	2009	110	Drama,War	6.0	4683
tt0432318	Live Free or Die	Live Free or Die	2006	89	Comedy,Crime	5.4	2500
tt0432325	The Cave of the Yellow Dog	Die Höhle des gelben Hundes	2005	93	Drama,Family	7.5	3407
tt0432348	Saw II	Saw II	2005	93	Horror,Mystery	6.6	257768
tt0432402	Factory Girl	Factory Girl	2006	100	Biography,Drama	6.4	21893
tt0432637	Krrish	Krrish	2006	185	Action,Adventure,Sci-Fi	6.4	22299
tt0432972	Murk	Mørke	2005	124	Drama,Mystery,Thriller	6.7	3872
tt0433028	Quo Vadis, Baby?	Quo Vadis, Baby?	2005	102	Drama,Mystery,Thriller	6.2	1093
tt0433035	Real Steel	Real Steel	2011	127	Action,Drama,Sci-Fi	7.0	336579
tt0433116	Looking for Comedy in the Muslim World	Looking for Comedy in the Muslim World	2005	98	Comedy	5.5	3318
tt0433350	Boy Culture	Boy Culture	2006	88	Drama,Romance	6.8	5850
tt0433360	Dark Remains	Dark Remains	2005	91	Horror	4.8	1436
tt0433362	Daybreakers	Daybreakers	2009	98	Action,Horror,Sci-Fi	6.4	131039
tt0433383	Good Night, and Good Luck.	Good Night, and Good Luck.	2005	93	Biography,Drama,History	7.4	99101
tt0433386	The Grudge 2	The Grudge 2	2006	102	Horror,Thriller	5.0	50209
tt0433387	Harsh Times	Harsh Times	2005	116	Action,Crime,Drama	6.8	66781
tt0433400	Just Friends	Just Friends	2005	96	Comedy,Romance	6.2	121426
tt0433405	Land of the Blind	Land of the Blind	2006	110	Drama,Thriller	6.4	3804
tt0433412	Material Girls	Material Girls	2006	98	Comedy,Family,Romance	3.9	22446
tt0433416	The Namesake	The Namesake	2006	122	Drama	7.5	21034
tt0433425	Parzania	Parzania	2005	116	Drama,History	7.6	2396
tt0433442	The Return	The Return	2005	85	Horror,Mystery,Thriller	4.7	12172
tt0433686	Night Run	Nachtrit	2006	90	Crime,Drama	6.8	1546
tt0433963	Dark Ride	Dark Ride	2006	94	Horror,Thriller	4.6	6483
tt0434008	Election	Hak se wooi	2005	101	Crime,Drama,Thriller	7.1	10751
tt0434124	Kinky Boots	Kinky Boots	2005	107	Comedy,Drama,Music	7.1	20582
tt0434139	The Last Kiss	The Last Kiss	2006	115	Comedy,Drama,Romance	6.4	41901
tt0434179	Marebito	Marebito	2004	92	Drama,Fantasy,Horror	6.0	5459
tt0434215	Flicka	Flicka	2006	95	Adventure,Drama,Family	6.0	8184
tt0434292	Princesses	Princesas	2005	113	Drama	6.9	5444
tt0434304	Queens	Reinas	2005	107	Comedy,Romance	6.5	2156
tt0434382	Tapas	Tapas	2005	94	Comedy,Drama	6.7	2754
tt0434409	V for Vendetta	V for Vendetta	2005	132	Action,Drama,Sci-Fi	8.2	1132560
tt0434424	Undiscovered	Undiscovered	2005	97	Comedy,Music,Romance	4.2	2893
tt0434541	Macbeth	Macbeth	2006	109	Crime,Drama,Fantasy	4.6	2247
tt0434762	Ab-normal Beauty	Sei mong se jun	2004	101	Drama,Horror	5.9	2540
tt0434964	Gammera the Invincible	Gammera the Invincible	1966	86	Action,Family,Sci-Fi	5.0	1245
tt0435026	House of Fury	Jing mo gaa ting	2005	102	Action,Comedy	6.1	1958
tt0435286	Pokémon the Movie: Destiny Deoxys	Gekijôban Poketto Monsutâ Adobansu Jenerêshon: Rekkû no hômonsha Deokishisu	2004	98	Action,Adventure,Animation	6.0	4121
tt0435434	Swing Girls	Suwingu gâruzu	2004	105	Comedy,Drama,Music	7.5	4335
tt0435437	Taarzan: The Wonder Car	Taarzan: The Wonder Car	2004	163	Action,Adventure,Drama	4.7	5041
tt0435479	Gabrielle	Gabrielle	2005	90	Drama,Romance	6.2	2075
tt0435528	Whisper	Whisper	2007	94	Crime,Drama,Horror	5.7	9776
tt0435623	Conversations with Other Women	Conversations with Other Women	2005	84	Comedy,Drama,Romance	6.9	12834
tt0435625	The Descent	The Descent	2005	99	Adventure,Horror,Thriller	7.2	230686
tt0435631	Demon Hunter	Demon Hunter	2005	78	Horror	4.3	1189
tt0435651	The Giver	The Giver	2014	97	Drama,Romance,Sci-Fi	6.4	121280
tt0435653	The Gravedancers	The Gravedancers	2006	95	Horror	5.4	9809
tt0435670	The Invisible	The Invisible	2007	102	Crime,Drama,Fantasy	6.1	35942
tt0435679	Keith	Keith	2008	95	Drama,Romance	7.4	36766
tt0435680	Kidulthood	Kidulthood	2006	89	Crime,Drama,Romance	6.7	19394
tt0435687	The League of Gentlemen's Apocalypse	The League of Gentlemen's Apocalypse	2005	91	Comedy,Fantasy,Horror	6.1	5733
tt0435696	The Russian Specialist	The Mechanik	2005	94	Action,Drama,Thriller	5.5	3904
tt0435705	Next	Next	2007	96	Action,Sci-Fi,Thriller	6.2	161355
tt0435706	Nina's Heavenly Delights	Nina's Heavenly Delights	2006	94	Comedy	6.3	2235
tt0435716	The Perfect Sleep	The Perfect Sleep	2009	99	Action,Drama,Romance	4.4	1161
tt0435761	Toy Story 3	Toy Story 3	2010	103	Adventure,Animation,Comedy	8.3	846421
tt0435770	The Visitation	The Visitation	2006	103	Horror,Thriller	5.1	2717
tt0435776	The White Diamond	The White Diamond	2004	88	Documentary	7.5	4812
tt0436078	The Aristocrats	The Aristocrats	2005	89	Comedy,Documentary	6.4	16833
tt0436231	The Devil and Daniel Johnston	The Devil and Daniel Johnston	2005	110	Biography,Documentary,Music	7.9	10254
tt0436262	Ellie Parker	Ellie Parker	2005	95	Comedy,Drama	5.6	4727
tt0436319	Fjorton suger	Fjorton suger	2004	83	Drama,Romance	4.7	1341
tt0436331	Friends with Money	Friends with Money	2006	88	Comedy,Drama,Romance	5.8	31259
tt0436339	G-Force	G-Force	2009	88	Action,Adventure,Animation	5.1	47788
tt0436364	Good	Good	2008	92	Drama,Romance,War	6.2	7553
tt0436374	The Uninvited Guest	El habitante incierto	2004	90	Drama,Horror,Mystery	6.7	5949
tt0436445	Je ne suis pas là pour être aimé	Je ne suis pas là pour être aimé	2005	93	Drama,Romance	7.1	1629
tt0436460	Kiss Me Again	Kiss Me Again	2006	103	Drama,Romance	4.9	1128
tt0436546	Ma vie en l'air	Ma vie en l'air	2005	103	Comedy,Romance	6.8	2365
tt0436607	The Motel	The Motel	2005	75	Comedy,Drama	6.6	1410
tt0436613	Murderball	Murderball	2005	88	Documentary,Sport	7.7	10286
tt0436629	New York Doll	New York Doll	2005	75	Documentary,Music	7.7	1779
tt0436639	Green Chair	Noksaek uija	2005	98	Drama,Romance	6.1	1086
tt0436689	The Puffy Chair	The Puffy Chair	2005	85	Comedy,Drama,Romance	6.5	5158
tt0436697	The Queen	The Queen	2006	103	Biography,Drama	7.3	113304
tt0436724	Rize	Rize	2005	86	Documentary,Music	7.1	3290
tt0436727	Rock School	Rock School	2005	93	Documentary,Music	6.5	1035
tt0436854	Tulpan	Tulpan	2008	100	Comedy,Drama	7.1	3315
tt0436864	Unknown White Male	Unknown White Male	2005	88	Biography,Documentary	6.5	1050
tt0436886	University of Laughs	Warai no daigaku	2004	121	Comedy,Drama	7.4	1030
tt0436889	The White Massai	Die weiße Massai	2005	131	Drama,Romance	6.4	3964
tt0436971	Why We Fight	Why We Fight	2005	98	Documentary,History,War	8.0	10085
tt0437084	Balu	Balu	2005	169	Action,Crime	6.0	1410
tt0437086	Alita: Battle Angel	Alita: Battle Angel	2019	122	Action,Adventure,Sci-Fi	7.3	275037
tt0437171	East Side Story	East Side Story	2006	88	Comedy,Romance	6.6	1636
tt0437179	See No Evil	See No Evil	2006	84	Action,Horror,Thriller	5.0	27808
tt0437182	Family: Ties of Blood	Family: Ties of Blood	2006	150	Action,Crime,Drama	5.7	1990
tt0437230	Dodging the Clock	Horloge biologique	2005	100	Comedy	7.0	1246
tt0437232	Catch a Fire	Catch a Fire	2006	101	Biography,Drama,History	6.7	10594
tt0437238	Hulchul	Hulchul	2004	149	Action,Comedy,Drama	7.0	8538
tt0437405	Paper Man	Paper Man	2009	110	Comedy,Drama	6.5	19575
tt0437407	Parineeta	Parineeta	2005	130	Drama,Musical,Romance	7.2	9356
tt0437447	Riding Alone for Thousands of Miles	Qian li zou dan qi	2005	107	Drama	7.3	5492
tt0437459	Rollin' with the Nines	Rollin' with the Nines	2006	96	Action,Crime,Drama	5.4	1187
tt0437526	The Last Mistress	Une vieille maîtresse	2007	115	Drama,Romance	6.2	3640
tt0437777	Something New	Something New	2006	99	Comedy,Drama,Romance	6.6	14061
tt0437800	Akeelah and the Bee	Akeelah and the Bee	2006	112	Drama,Family	7.4	20670
tt0437857	Behind the Mask: The Rise of Leslie Vernon	Behind the Mask: The Rise of Leslie Vernon	2006	92	Comedy,Horror,Thriller	6.7	24553
tt0437863	The Benchwarmers	The Benchwarmers	2006	85	Comedy,Sport	5.5	52275
tt0437954	Virgin Territory	Virgin Territory	2003	97	Adventure,Comedy,Romance	4.7	8288
tt0438052	The Gene Generation	The Gene Generation	2007	96	Action,Sci-Fi	4.2	2792
tt0438097	Ice Age: The Meltdown	Ice Age: The Meltdown	2006	91	Adventure,Animation,Comedy	6.8	283529
tt0438204	Mad Cowgirl	Mad Cowgirl	2006	89	Drama,Horror,Romance	4.9	1860
tt0438205	Mad Hot Ballroom	Mad Hot Ballroom	2005	105	Documentary,Family,Music	7.4	3499
tt0438241	Milionari de weekend	Milionari de weekend	2004	90	Comedy	6.8	1220
tt0438315	Peaceful Warrior	Peaceful Warrior	2006	120	Drama,Romance,Sport	7.2	28896
tt0438427	Side Effects	Side Effects	2005	90	Comedy,Drama,Romance	4.9	1134
tt0438486	Ten 'til Noon	Ten 'til Noon	2006	83	Crime,Mystery,Thriller	5.5	1302
tt0438488	Terminator Salvation	Terminator Salvation	2009	115	Action,Adventure,Sci-Fi	6.5	366839
tt0438859	Goodbye Bafana	Goodbye Bafana	2007	118	Biography,Drama,History	7.1	12056
tt0438875	Insan	Insan	2005	141	Action,Crime,Drama	4.6	1414
tt0439008	These Girls	These Girls	2005	92	Comedy,Drama	5.5	1585
tt0439123	Azur & Asmar: The Princes' Quest	Azur et Asmar	2006	99	Adventure,Animation,Family	7.4	3368
tt0439182	Four Eyed Monsters	Four Eyed Monsters	2005	85	Comedy,Drama,Fantasy	6.2	1227
tt0439289	Running with Scissors	Running with Scissors	2006	116	Comedy,Drama	6.1	22785
tt0439418	7/G Rainbow Colony	7/G Rainbow Colony	2004	186	Drama,Romance	7.9	2733
tt0439477	Boutique	Boutique	2004	113	Drama	6.5	2496
tt0439478	Boynton Beach Club	The Boynton Beach Bereavement Club	2005	105	Comedy,Romance	6.5	1099
tt0439504	Brothers in Arms	Brothers in Arms	2005	85	Western	2.5	1867
tt0439533	Dead Leaves	Deddo ribusu	2004	55	Action,Adventure,Animation	7.1	4170
tt0439544	Dirty	Dirty	2005	97	Crime,Thriller	5.5	5689
tt0439547	Two Sons of Francisco	2 Filhos de Francisco: A História de Zezé di Camargo & Luciano	2005	132	Biography,Drama,Music	6.9	5860
tt0439581	The Ugly Swans	Gadkie lebedi	2006	105	Drama,Mystery,Sci-Fi	6.9	1565
tt0439615	Horrors of War	Horrors of War	2006	99	Action,Horror,Sci-Fi	2.9	1225
tt0439630	Initial D	Tau man ji D	2005	107	Action,Comedy,Drama	6.3	9098
tt0439654	My Wife Is a Gangster 3	Jopog manura 3	2006	115	Action,Comedy,Drama	6.3	1693
tt0439662	Fanaa	Fanaa	2006	168	Action,Drama,Romance	7.1	33701
tt0439695	Dalecarlians	Masjävlar	2004	98	Comedy,Drama	6.3	4012
tt0439714	Mumbai Express	Mumbai Express	2005	152	Action,Comedy	6.0	1237
tt0439815	Slither	Slither	2006	95	Comedy,Horror,Sci-Fi	6.5	84466
tt0439817	The Sun	Solntse	2005	110	Drama,History	7.3	2872
tt0439869	Varsham	Varsham	2004	159	Action,Comedy,Romance	7.2	1762
tt0439876	What Love Is	What Love Is	2007	93	Comedy,Romance	5.2	1419
tt0439884	A World Without Thieves	Tian xia wu zei	2004	113	Action,Crime,Drama	7.2	5329
tt0440464	Shadow of the Sword	The Headsman	2005	115	Drama	6.1	1047
tt0440803	Shutter	Shutter	2004	97	Horror,Mystery,Thriller	7.0	46403
tt0440939	Butterfly	Hu die	2004	124	Drama,Romance	6.7	1094
tt0440963	The Bourne Ultimatum	The Bourne Ultimatum	2007	115	Action,Mystery,Thriller	8.0	640436
tt0441007	Gracie	Gracie	2007	95	Biography,Drama,Sport	6.1	4252
tt0441048	Dhoom 2	Dhoom:2	2006	152	Action,Crime,Thriller	6.5	27930
tt0441117	Balance and Movement	Balans ve Manevra	2005	94	Drama	3.8	1084
tt0441263	The White Dragon	Fei hap Siu bak lung	2004	93	Action,Adventure,Comedy	5.5	1130
tt0441297	Habana Blues	Habana Blues	2005	115	Drama,Music	7.1	2567
tt0441402	In the Jail Now	O Simdi Mahkum	2005	125	Comedy,Crime	5.6	1451
tt0441611	Coma	Coma	2004	84	Comedy,Drama,Romance	5.6	1432
tt0441641	Joni's Promise	Janji Joni	2005	83	Adventure,Comedy,Drama	7.6	1447
tt0441758	The Fearless Freaks	The Fearless Freaks	2005	103	Biography,Documentary,Music	7.8	1126
tt0441761	Free Zone	Free Zone	2005	90	Comedy,Drama	5.7	2936
tt0441762	A Friend of Mine	Ein Freund von mir	2006	84	Comedy,Drama	6.8	4370
tt0441773	Kung Fu Panda	Kung Fu Panda	2008	92	Action,Adventure,Animation	7.6	481861
tt0441774	Lonely Hearts	Lonely Hearts	2006	108	Biography,Crime,Drama	6.4	21845
tt0441782	Restraint	Restraint	2008	92	Drama,Thriller	6.0	6319
tt0441796	Stay Alive	Stay Alive	2006	85	Fantasy,Horror,Mystery	5.0	33032
tt0441881	Danger Close	Danger Close: The Battle of Long Tan	2019	118	Action,Drama,War	6.8	13910
tt0441909	Volver	Volver	2006	121	Comedy,Drama	7.6	103873
tt0442207	Locked Out	Enfermés dehors	2006	90	Comedy	6.2	2158
tt0442236	Fuga	Fuga	2006	110	Drama,Music,Thriller	6.3	1169
tt0442268	Be with You	Ima, ai ni yukimasu	2004	119	Drama,Fantasy,Romance	7.8	4875
tt0442286	The Hidden Blade	Kakushi ken: Oni no tsume	2004	132	Drama,History,Romance	7.7	6917
tt0442781	Varalaaru	Varalaaru	2006	166	Action,Drama	7.3	3502
tt0442933	Beowulf	Beowulf	2007	115	Action,Adventure,Animation	6.3	170165
tt0443205	The Neighbor No. Thirteen	Rinjin 13-gô	2005	115	Horror,Thriller	6.4	1280
tt0443231	Loft	Rofuto	2005	115	Horror	5.5	1186
tt0443272	Lincoln	Lincoln	2012	150	Biography,Drama,History	7.3	264057
tt0443274	Vantage Point	Vantage Point	2008	90	Action,Crime,Drama	6.6	151727
tt0443295	Yours, Mine & Ours	Yours, Mine & Ours	2005	88	Comedy,Family,Romance	5.4	29267
tt0443331	Milenge Milenge	Milenge Milenge	2010	109	Drama,Romance	4.0	1903
tt0443431	Another Gay Movie	Another Gay Movie	2006	92	Comedy,Romance	5.0	9201
tt0443435	Autopsy	Autopsy	2008	84	Horror,Mystery,Thriller	5.0	7070
tt0443446	Don't Tell	La bestia nel cuore	2005	120	Drama,Mystery	6.4	2522
tt0443453	Borat	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	2006	84	Comedy	7.4	418298
tt0443455	Brand Upon the Brain!	Brand Upon the Brain! A Remembrance in 12 Chapters	2006	95	Comedy,Drama,Fantasy	7.3	3603
tt0443456	Breaking and Entering	Breaking and Entering	2006	120	Crime,Drama,Romance	6.5	22749
tt0443465	Before We Go	Before We Go	2014	95	Comedy,Drama,Romance	6.8	59907
tt0443473	The Condemned	The Condemned	2007	114	Action,Crime,Thriller	6.0	53230
tt0443489	Dreamgirls	Dreamgirls	2006	130	Drama,Music,Musical	6.6	74979
tt0443496	Edmond	Edmond	2005	82	Drama,Thriller	6.2	12100
tt0443506	Film Geek	Film Geek	2005	78	Comedy	6.1	1090
tt0443527	The Hamiltons	The Hamiltons	2006	86	Drama,Horror,Thriller	5.0	8823
tt0443533	The History of Love	The History of Love	2016	134	Drama,Romance,War	6.3	1469
tt0443536	Hoodwinked	Hoodwinked!	2005	80	Adventure,Animation,Comedy	6.5	63225
tt0443543	The Illusionist	The Illusionist	2006	110	Drama,Fantasy,Mystery	7.6	377654
tt0443559	Killshot	Killshot	2008	95	Action,Crime,Drama	6.0	21452
tt0443567	Left Behind III: World at War	Left Behind III: World at War	2005	95	Action,Drama,Fantasy	4.3	4034
tt0443584	Melissa P.	Melissa P.	2005	100	Drama	4.8	6759
tt0443632	The Sentinel	The Sentinel	2006	108	Action,Crime,Thriller	6.1	50345
tt0443649	10,000 BC	10,000 BC	2008	109	Action,Adventure,Drama	5.1	132800
tt0443680	The Assassination of Jesse James by the Coward Robert Ford	The Assassination of Jesse James by the Coward Robert Ford	2007	160	Biography,Crime,Drama	7.5	185546
tt0443693	The Wild Blue Yonder	The Wild Blue Yonder	2005	80	Sci-Fi	6.1	3774
tt0443701	The X Files: I Want to Believe	The X Files: I Want to Believe	2008	104	Crime,Drama,Horror	5.9	92334
tt0443706	Zodiac	Zodiac	2007	157	Crime,Drama,Mystery	7.7	554259
tt0443708	Page 3	Page 3	2005	139	Drama	7.3	6958
tt0443737	Death Trance	Desu toransu	2005	89	Action,Adventure,Fantasy	5.6	1878
tt0443771	Robotech: the Shadow Chronicles	Robotech: The Shadow Chronicles	2006	88	Action,Adventure,Animation	6.3	1594
tt0443844	Regular Lovers	Les amants réguliers	2005	183	Drama,Romance	6.8	2917
tt0444112	Orchestra Seats	Fauteuils d'orchestre	2006	106	Comedy,Drama,Romance	6.7	4337
tt0444182	Days of Glory	Indigènes	2006	123	Action,Drama,War	7.0	14825
tt0444505	Torrente 3: El protector	Torrente 3: El protector	2005	91	Action,Comedy,Crime	5.5	5987
tt0444519	A Ticket to Space	Un ticket pour l'espace	2006	90	Comedy,Sci-Fi	5.3	1260
tt0444628	Fay Grim	Fay Grim	2006	118	Action,Comedy,Thriller	6.1	4655
tt0444653	Keeping Mum	Keeping Mum	2005	99	Comedy,Crime	6.8	35221
tt0444672	Moving McAllister	Moving McAllister	2007	89	Adventure,Comedy,Romance	5.2	3844
tt0444682	The Reaping	The Reaping	2007	99	Horror,Thriller	5.6	43778
tt0444736	The Naked Brothers Band: The Movie	The Naked Brothers Band: The Movie	2005	90	Comedy,Family,Music	3.9	1220
tt0444759	Art of the Devil	Khon len khong	2004	100	Horror,Mystery	4.7	1527
tt0444778	Citizen Dog	Mah nakorn	2004	100	Comedy,Fantasy,Romance	7.3	1890
tt0444781	Deewane Huye Paagal	Deewane Huye Paagal	2005	158	Action,Comedy,Drama	5.4	5277
tt0444840	Humko Deewana Kar Gaye	Humko Deewana Kar Gaye	2006	155	Drama,Romance	5.2	4283
tt0444849	Karam	Karam	2005	117	Action,Crime,Drama	5.8	1454
tt0444874	Main Aisa Hi Hoon	Main Aisa Hi Hoon	2005	162	Drama,Family,Musical	4.9	1121
tt0444913	Tango Charlie	Tango Charlie	2005	142	Action,Adventure,Drama	6.1	2144
tt0445033	Mass	Mass	2004	135	Action,Drama	6.4	1549
tt0445054	7 Days	Les 7 jours du talion	2010	105	Crime,Drama,Horror	6.5	8216
tt0445161	4	4	2004	126	Drama,Mystery,Sci-Fi	6.5	2200
tt0445336	You, the Living	Du levande	2007	95	Comedy,Drama,Music	7.4	15771
tt0445396	The President's Last Bang	Geuddae geusaramdeul	2005	102	Comedy,Drama,History	6.9	1491
tt0445506	Peacock	Kong que	2005	136	Drama	7.7	1084
tt0445570	By the Pricking of My Thumbs	Mon petit doigt m'a dit...	2005	105	Comedy,Mystery	5.9	1212
tt0445620	Paradise Now	Paradise Now	2005	91	Crime,Drama,Thriller	7.4	23500
tt0445691	Salvador (Puig Antich)	Salvador (Puig Antich)	2006	134	Biography,Drama,History	7.2	3357
tt0445760	The Wayward Cloud	Tian bian yi duo yun	2005	114	Comedy,Drama,Musical	6.5	5404
tt0445800	French Fried Vacation 3: Friends Forever	Les bronzés 3: amis pour la vie	2006	97	Comedy	4.0	3442
tt0445922	Across the Universe	Across the Universe	2007	133	Drama,Fantasy,History	7.3	111873
tt0445934	Blades of Glory	Blades of Glory	2006	93	Comedy,Sport	6.3	171938
tt0445935	Bordertown	Bordertown	2007	112	Crime,Mystery,Thriller	6.0	11021
tt0445939	The Burrowers	The Burrowers	2008	96	Horror,Thriller,Western	5.7	8835
tt0445946	The Contract	The Contract	2006	96	Action,Adult,Crime	5.6	25438
tt0445948	Cult	Cult	2007	85	Horror	2.9	1001
tt0445953	Disgrace	Disgrace	2008	119	Drama	6.5	5605
tt0445965	Feed	Feed	2005	101	Crime,Horror,Thriller	5.3	5939
tt0445990	Invincible	Invincible	2006	105	Biography,Drama,Sport	7.0	72605
tt0446009	The Vexxer	Neues vom Wixxer	2007	98	Comedy,Crime,Mystery	6.2	5113
tt0446013	Pathfinder	Pathfinder	2007	99	Action,Adventure,Drama	5.4	45203
tt0446029	Scott Pilgrim vs. the World	Scott Pilgrim vs. the World	2010	112	Action,Comedy,Fantasy	7.5	435519
tt0446046	Take the Lead	Take the Lead	2006	118	Drama,Music	6.6	26119
tt0446055	The Trials of Darryl Hunt	The Trials of Darryl Hunt	2006	106	Crime,Documentary	7.5	1060
tt0446059	Fearless	Huo Yuan Jia	2006	104	Action,Biography,Drama	7.6	76972
tt0446071	We Jam Econo: The Story of the Minutemen	We Jam Econo: The Story of the Minutemen	2005	91	Biography,Documentary,Music	7.7	1027
tt0446298	Civic Duty	Civic Duty	2006	98	Drama,Thriller	6.2	3414
tt0446312	The 2 Sides of the Bed	Los 2 lados de la cama	2005	104	Comedy,Musical,Romance	5.6	1402
tt0446313	Dragon Heat	Mang lung	2005	110	Action,Adventure,Crime	5.3	1659
tt0446320	The End of Suburbia: Oil Depletion and the Collapse of the American Dream	The End of Suburbia: Oil Depletion and the Collapse of the American Dream	2004	78	Documentary,War	7.5	1016
tt0446442	A Few Days in September	Quelques jours en septembre	2006	116	Drama,Thriller	5.2	1837
tt0446460	Het schnitzelparadijs	Het schnitzelparadijs	2005	82	Comedy,Romance	6.0	3420
tt0446463	The Secret	Si j'étais toi	2007	93	Drama,Fantasy,Horror	6.2	3851
tt0446476	Storm	Storm	2005	110	Drama,Fantasy,Mystery	5.6	2708
tt0446559	Harb Atalia	Harb Atalia	2005	110	Action,Comedy,Romance	6.2	1795
tt0446676	Deal	Deal	2008	85	Comedy,Drama	5.3	4565
tt0446685	Drawing Restraint 9	Drawing Restraint 9	2005	135	Fantasy	6.5	1524
tt0446687	Driving Lessons	Driving Lessons	2006	98	Comedy,Drama	6.6	10900
tt0446707	Have Mercy on Us All	Pars vite et reviens tard	2007	116	Crime,Drama,Thriller	5.5	1479
